91.IV.2,collection,dc.coverage.temporal[],dc.date.issued,dc.description[en],dc.identifier.isbn[],dc.identifier.issn[],dc.identifier.other[],dc.identifier.uri,dc.language[],dc.title[en],dc.title[es],dc.title[fr],dc.title[ru],dcterms.publisher[en],undr.contributor.corporate[en],undr.contributor.corporate[es],undr.contributor.corporate[fr],undr.contributor.corporate[ru],undr.identifier.salesnumber[],undr.identifier.symbol[],
417968,11176/387434,1955-01-01 00:00:00,1956-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396147,English,"Sweden : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946",,,,,,,,,,E/NL.1956/82-83,
417967,11176/387434,1982-01-01 00:00:00,1982-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396146,French,,,"Résolutions et décisions du Conseil économique et social, session d'organisation pour 1982, New York, 2-5 février 1982, première session ordinaire de 1982, New York, 13 avril-7 mai 1982 : Conseil économique et social, documents officiels, 1982 supplément n° 1",,,,,Nations Unies. Conseil économique et social,,,E/1982/82,
417966,11176/387434,1951-01-01 00:00:00,1951-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396145,English,"Singapore, communicated by the Government of the United Kingdom of Great Britain and Northern Ireland : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946",,,,,,,,,,E/NL.1951/43-46,
417965,11176/387434,1954-01-01 00:00:00,1954-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396144,English,"Morocco, communicated by the Government of France : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946",,,,,,,,,,E/NL.1954/115-117,
417964,11176/387434,1977-01-01 00:00:00,1977-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396143,English,"Report of the United Nations Commission on International Trade Law on the work of its tenth session, 23 may -17 june 1977 : General Assembly, official records, thirty-second session, supplement no. 17, a/32/17",,,,,United Nations Commission on International Trade Law,,,,,A/32/17,
417963,11176/387434,1948-01-01 00:00:00,1951-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396142,French,,,"Nouvelle-Guinée, communiqués par le gouvernement de l'Australie : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,,,,,,E/NL.1951/29,
417962,11176/387434,1948-01-01 00:00:00,1948-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396141,French,,,"Soudan, communiqués par le gouvernement du Royaume-Uni : Lois et règlements communiqués conformément aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,,,,,,E/NL.1948/14,
417961,11176/387434,1968-01-01 00:00:00,1968-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396140,French,,,Argentine : Lois et règlements promulgués pour donner effet aux dispositions des traités internationaux sur les stupéfiants,,,,,,,,E/NL.1968/48,
417960,11176/387434,1953-01-01 00:00:00,1954-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396139,French,,,"France : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,,,,,,E/NL.1954/1,
417959,11176/387434,1980-01-01 00:00:00,1981-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396138,English,Portugal : Laws and regulations promulgated to give effect to the provisions of the international treaties on narcotic drugs and psychotropic substances,,,,,,,,,,E/NL.1981/41,
417958,11176/387434,1987-01-01 00:00:00,1988-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396137,English,Pakistan : Laws and regulations promulgated to give effect to the provisions of the international treaties on narcotic drugs and psychotropic substances,,,,,,,,,,E/NL.1988/49,
417957,11176/387434,1976-01-01 00:00:00,1976-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396136,English,"Report of the Committee on the Peaceful Uses of Outer Space : General Assembly, official records, thirty-first session, supplement no. 20, A/31/20",,,,,Committee on the Peaceful Uses of Outer Space,,,,,A/31/20,
417956,11176/387434,1966-01-01 00:00:00,1966-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396135,Spanish,,"Comisión de Estupefacientes, informe sobre el 21.° período de sesiones, 5 a 21 de diciembre de 1966 : Consejo Económico y Social, documentos oficiales, 42.° período de sesiones, suplemento n.° 2",,,,,Naciones Unidas. Comisión de Estupefacientes,,,,E/4294||E/CN.7/501,
417955,11176/387434,1952-01-01 00:00:00,1952-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396134,French,,,"Vietnam : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,,,,,,E/NL.1952/113,
417954,11176/387434,1977-01-01 00:00:00,1980-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396133,English,Cyprus : Laws and regulations promulgated to give effect to the provisions of the international treaties on narcotic drugs and psychotropic substances,,,,,,,,,,E/NL.1980/90,
417953,11176/387434,1974-01-01 00:00:00||1976-01-01 00:00:00,1977-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396132,English,Mauritius : Laws and regulations promulgated to give effect to the provisions of the international treaties on narcotic drugs and psychotropic substances,,,,,,,,,,E/NL.1977/86-87,
417952,11176/387434,1961-01-01 00:00:00,1961-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396131,French,,,"Rapport au Conseil économique et social sur l'activité du Comité en 1961 : établi en exécution de la Convention du 19 février 1925 sur les stupéfiants, et de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendées par le Protocole du 11 décembre 1946",,,,,Comité central permanent de l'opium,,62.XI.3,E/OB/17,
417951,11176/387434,1953-01-01 00:00:00,1954-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396130,French,,,"Vietnam : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,,,,,,E/NL.1954/19,
417950,11176/387434,1954-01-01 00:00:00,1956-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396129,French,,,"États-Unis d’Amérique : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,,,,,,E/NL.1956/152-153,
417949,11176/387434,1950-01-01 00:00:00,1950-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396128,French,,,"Venezuela : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,,,,,,E/NL.1950/61,
417948,11176/387434,1985-01-01 00:00:00,1986-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396127,French,,,Égypte : Lois et règlements promulgués pour donner effet aux dispositions des traités internationaux sur les stupéfiants et les substances psychotropes,,,,,,,,E/NL.1986/19-22,
417947,11176/387434,1952-01-01 00:00:00,1953-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396126,French,,,"Sainte-Lucie, communiqués par le gouvernement du Royaume-Uni de Grande-Bretagne et d'Irlande du Nord : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,,,,,,E/NL.1953/106,
417946,11176/387434,1967-01-01 00:00:00,1967-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396125,French,,,République du Tchad : Lois et règlements promulgués pour donner effet aux dispositions des traités internationaux sur les stupéfiants,,,,,,,,E/NL.1967/32-33,
417945,11176/387434,1952-01-01 00:00:00,1952-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396124,French,,,"Commission des stupéfiants, rapport sur la septième session, 15 avril - 9 mai 1952 : Conseil économique et social, procès-verbaux officiels, quatorzième session, supplément n° 8",,,,,Nations Unies. Commission des stupéfiants,,,E/2219||E/CN.7/240,
417944,11176/387434,1939-01-01 00:00:00,1939-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396123,English,"Preparatory work for a conference to consider the possibility of limiting and, controlling the cultivation of the opium poppy and the production of raw opium : raw opium statistics concerning world production, use, stocks, exports of producing countries, and seizures",,,,,League of Nations. Advisory Committee on Traffic in Opium and other Dangerous Drugs,,,,,O.C./confidential/18(o)(1),
417943,11176/387434,1956-01-01 00:00:00,1957-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396122,French,,,"Gibraltar, communiqués par le gouvernement du Royaume-Uni de Grande-Bretagne et d'Irlande du Nord : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,,,,,,E/NL.1957/98,
417942,11176/387434,1965-01-01 00:00:00,1967-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396121,Spanish,,Argentina : Leyes y reglamentos promulgados para dar efecto a las disposiciones de tratados internacionales sobre los estupefacientes,,,,,,,,,E/NL.1967/12,
417941,11176/387434,1957-01-01 00:00:00,1957-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396120,French,,,"Zanzibar, communiqués par le gouvernement du Royaume-Uni de Grande-Bretagne et d'Irlande du Nord : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,,,,,,E/NL.1957/51,
417940,11176/387434,1960-01-01 00:00:00,1960-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396119,English,"United States of America : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946",,,,,,,,,,E/NL.1960/91,
417939,11176/387434,1975-01-01 00:00:00,1975-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396118,English,Malaysia : Laws and regulations promulgated to give effect to the provisions of the international treaties on narcotic drugs,,,,,,,,,,E/NL.1975/57,
417938,11176/387434,1996-01-01 00:00:00,1997-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396117,English,"Resolutions and decisions of the Economic and Social Council, organizational session for 1996, New York, 25 January and 6-9 February 1996,  resumed organizational session for 1996, New York, 2 April and 2-3 May 1996, substantive session of 1996, New York, 24 June-26 July 1996, resumed substantive session of 1996, New York, 10 October and 13-14 and 20 November 1996 :  Economic and Social Council, o",,,,,United Nations. Economic and Social Council,,,,,E/1996/96,
417937,11176/387434,1977-01-01 00:00:00||1978-01-01 00:00:00,1977-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396116,Spanish,,Perú : Leyes y reglamentos promulgados para dar efecto a las disposiciones de tratados internacionales sobre los estupefacientes y sustancias sicotrópicas,,,,,,,,,E/NL.1977/2,
417936,11176/387434,1987-01-01 00:00:00||1989-01-01 00:00:00,1989-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396115,French,,,Uruguay : Lois et règlements promulgués pour donner effet aux dispositions des traités internationaux sur les stupéfiants et les substances psychotropes,,,,,,,,E/NL.1989/20-21,
417935,11176/387434,1981-01-01 00:00:00,1981-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396114,English,Italy : Laws and regulations promulgated to give effect to the provisions of the international treaties on narcotic drugs and psychotropic substances,,,,,,,,,,E/NL.1981/50,
417934,11176/387434,,1987-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396113,English,Venezuela : Laws and regulations promulgated to give effect to the provisions of the international treaties on narcotic drugs and psychotropic substances,,,,,,,,,,E/NL.1987/80,
417933,11176/387434,1976-01-01 00:00:00,1976-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396112,French,,,Évaluations des besoins du monde en stupéfiants et de la production mondiale d'opium pour 1976 : supplément N°. 03,,,International Narcotics Control Board,Junta Internacional de Fiscalización de Estupefacientes,Organe international de contrôle des stupéfiants,,E/F/S.76.XI.1/Supp.3,E/INCB/30/Supp.3,
417932,11176/387434,1983-01-01 00:00:00,1983-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396111,French,,,Évaluations des besoins du monde en stupéfiants pour 1983 : supplément N°. 04,,,International Narcotics Control Board,Junta Internacional de Fiscalización de Estupefacientes,Organe international de contrôle des stupéfiants,,E/F/S.83.XI.2/Supp.4,E/INCB/62/Supp.4,
417931,11176/387434,1999-01-01 00:00:00,1999-01-01 00:00:00,UNISPACE III,ISBN 92-1-200245-5,,,http://hdl.handle.net/11176/396110,French,,,"Rapport de la troisième Conférence des Nations Unies sur l'exploration et les utilisations pacifiques de l'espace extra-atmosphérique, Vienne, 19-30 juillet 1999",,,,,Conférence des Nations Unies sur l'exploration et les utilisations pacifiques de l'espace extra-atmosphérique (3º : 1999 : Vienne),,F.00.I.3,A/CONF.184/6,
417930,11176/387434,1953-01-01 00:00:00,1953-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396109,French,,,"États-Unis d’Amérique : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,,,,,,E/NL.1953/99,
417929,11176/387434,1986-01-01 00:00:00,1987-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396108,French,,,Tunisie : Lois et règlements promulgués pour donner effet aux dispositions des traités internationaux sur les stupéfiants et les substances psychotropes,,,,,,,,E/NL.1987/9,
417928,11176/387434,1985-01-01 00:00:00,1985-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396107,English,Estimated world requirements of narcotic drugs in 1985 : supplement no. 03,,,,,International Narcotics Control Board,Junta Internacional de Fiscalización de Estupefacientes,Organe international de contrôle des stupéfiants,,E/F/S.85.XI.5/Supp.3,E/INCB/1984/2/Supp.3,
417927,11176/387434,1984-01-01 00:00:00,1984-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396106,Spanish,,Informe de la Junta Internacional de Fiscalización de Estupefacientes correspondiente a 1984,,,,,Junta Internacional de Fiscalización de Estupefacientes,,,S.84.XI.4,E/INCB/1984/1,
417926,11176/387434,1987-01-01 00:00:00,1987-01-01 00:00:00,,,,,http://hdl.handle.net/11176/396105,Spanish,,España : Leyes y reglamentos promulgados para dar efecto a las disposiciones de tratados internacionales sobre los estupefacientes y sustancias sicotrópicas,,,,,,,,,E/NL.1987/24-26,
